id,video_id,view_count,like_count,dislike_count,favorite_count,comment_count,created_at,updated_at
10930,NFMDNg9VGIQ,134559,10,2,0,20,2015-10-11 16:43:36,2015-10-11 16:43:36
10931,MWqRIasCf5A,24798,2,3,0,1,2015-10-11 16:43:36,2015-10-11 16:43:36
10932,CkjcFu7Shws,11760,0,2,0,0,2015-10-11 16:43:36,2015-10-11 16:43:36
10933,J0CfrEPyihs,8275,120,4,0,0,2015-10-11 16:43:37,2015-10-11 16:43:37
10934,P73Ozi3DF28,2537,52,18,0,19,2015-10-11 16:43:37,2015-10-11 16:43:37
10935,VVD-9njMN3w,1100,11,0,0,0,2015-10-11 16:43:37,2015-10-11 16:43:37
10936,d5PhcSTRKBU,14337,13,6,0,0,2015-10-11 16:43:38,2015-10-11 16:43:38
10937,IDyuLi-cV40,45949,29,3,0,1,2015-10-11 16:43:38,2015-10-11 16:43:38
10938,06wj5CDqjeE,29288,4,2,0,0,2015-10-11 16:43:39,2015-10-11 16:43:39
10939,5e6n_3Fj7qk,30341,6,16,0,0,2015-10-11 16:43:39,2015-10-11 16:43:39
10940,sTWFCeJg2CQ,511635,51,443,0,3,2015-10-11 16:43:39,2015-10-11 16:43:39
10941,43k7DKQEVi0,12105,2,2,0,0,2015-10-11 16:43:40,2015-10-11 16:43:40
10942,_S5KUMUrBvU,14535,3,3,0,0,2015-10-11 16:43:40,2015-10-11 16:43:40
10943,EEZBDTHy1o4,32945,4,3,0,0,2015-10-11 16:43:41,2015-10-11 16:43:41
10944,EIndWKpAgUM,658,14,4,0,3,2015-10-11 16:43:41,2015-10-11 16:43:41
10945,d9t0Id9LFOs,344,7,0,0,0,2015-10-11 16:43:41,2015-10-11 16:43:41
10946,clGGLPLvOL8,9138,1,1,0,0,2015-10-11 16:43:42,2015-10-11 16:43:42
10947,lCDfDU2wyJM,7264,3,2,0,0,2015-10-11 16:43:42,2015-10-11 16:43:42
10948,G2qajc09Wzg,13511,0,1,0,0,2015-10-11 16:43:42,2015-10-11 16:43:42
10949,Py9C-PThwd0,16619,2,2,0,0,2015-10-11 16:43:43,2015-10-11 16:43:43
10950,Ll917GMCqoo,6100,0,1,0,0,2015-10-11 16:43:43,2015-10-11 16:43:43
10951,AKHfXQBp6kM,3202,1,1,0,0,2015-10-11 16:43:44,2015-10-11 16:43:44
10952,R4F8KGmCWPk,8984,18,5,0,16,2015-10-11 16:43:44,2015-10-11 16:43:44
10953,0ByS4C87sVw,705,1,2,0,2,2015-10-11 16:43:44,2015-10-11 16:43:44
10954,2OmEQr7dBW4,2525,33,17,0,5,2015-10-11 16:43:45,2015-10-11 16:43:45
10955,-KAtvOsqRdI,1966,10,2,0,2,2015-10-11 16:43:45,2015-10-11 16:43:45
10956,duyvYNh-fLw,25500,7,6,0,8,2015-10-11 16:43:45,2015-10-11 16:43:45
10957,UZq3iCn2y74,6317267,3386,1280,0,127,2015-10-11 16:43:46,2015-10-11 16:43:46
10958,yx1mUxI9w5A,420146,141,69,0,4,2015-10-11 16:43:46,2015-10-11 16:43:46
10959,lLIrk55EKPI,50545,7,1,0,4,2015-10-11 16:43:46,2015-10-11 16:43:46
10960,snbJCABW6e8,15221,2,2,0,0,2015-10-11 16:43:47,2015-10-11 16:43:47
10961,nGovgvpffK0,8359,2,1,0,0,2015-10-11 16:43:47,2015-10-11 16:43:47
10962,OEGKdPtB6m8,28016,7,1,0,0,2015-10-11 16:43:48,2015-10-11 16:43:48
10963,dj8f2LVXlx8,6224,2,1,0,0,2015-10-11 16:43:48,2015-10-11 16:43:48
10964,Y7d6cYZyVjQ,670,22,5,0,3,2015-10-11 16:43:48,2015-10-11 16:43:48
10965,c5vPZHWJjWw,10759,3,4,0,0,2015-10-11 16:43:49,2015-10-11 16:43:49
10966,XyS8lVjIlMo,13912,2,1,0,3,2015-10-11 16:43:49,2015-10-11 16:43:49
10967,v42x0L3mZD0,9155,2,0,0,0,2015-10-11 16:43:49,2015-10-11 16:43:49
10968,2tOm87RFIK4,11678,1,1,0,0,2015-10-11 16:43:50,2015-10-11 16:43:50
10969,sL4fYq9w-mA,8409,2,1,0,0,2015-10-11 16:43:50,2015-10-11 16:43:50
10970,ECgStZe-R-I,7422,3,0,0,0,2015-10-11 16:43:51,2015-10-11 16:43:51
10971,7kHZu1_W3p8,25942,10,3,0,3,2015-10-11 16:43:51,2015-10-11 16:43:51
10972,oJFCR8yn_Ec,416,15,1,0,0,2015-10-11 16:43:52,2015-10-11 16:43:52
10973,EPoQOh97idQ,1483,5,3,0,3,2015-10-11 16:43:52,2015-10-11 16:43:52
10974,eE6IJ5pxZ1Q,2430,64,30,0,20,2015-10-11 16:43:52,2015-10-11 16:43:52
10975,SL1PUpB6oaA,128031,5,7,0,0,2015-10-11 16:43:53,2015-10-11 16:43:53
10976,daJ20bFQpM4,2828,2,0,0,0,2015-10-11 16:43:53,2015-10-11 16:43:53
10977,K2HLcrIOFBI,4320,0,1,0,0,2015-10-11 16:43:54,2015-10-11 16:43:54
10978,Aa0LVe9QNF0,8539,0,1,0,1,2015-10-11 16:43:54,2015-10-11 16:43:54
10979,L05vt0ZkVgk,4107,0,1,0,0,2015-10-11 16:43:54,2015-10-11 16:43:54
10980,oo1BLSf02Zo,25476,9,8,0,0,2015-10-11 16:43:55,2015-10-11 16:43:55
10981,N5AYyOBBYe8,11686,5,1,0,0,2015-10-11 16:43:55,2015-10-11 16:43:55
10982,S27QATtln38,4364,2,1,0,0,2015-10-11 16:43:55,2015-10-11 16:43:55
10983,TxcfBcoh6Oo,657,3,3,0,0,2015-10-11 16:43:56,2015-10-11 16:43:56
10984,QNRXpDIX0uQ,90494,12,3,0,0,2015-10-11 16:43:56,2015-10-11 16:43:56
10985,CGGr0JlrD8Q,498,12,0,0,0,2015-10-11 16:43:56,2015-10-11 16:43:56
10986,FNpRrwUw0WU,59512,39,9,0,1,2015-10-11 16:43:57,2015-10-11 16:43:57
10987,Qx_jb7-N0oA,41518,9,3,0,0,2015-10-11 16:43:57,2015-10-11 16:43:57
10988,Hcq9XQ3r_24,46776,39,22,0,4,2015-10-11 16:43:58,2015-10-11 16:43:58
10989,ppKRG9TXTkM,4145,0,1,0,0,2015-10-11 16:43:58,2015-10-11 16:43:58
10990,90TTHpIBQAw,14605,11,1,0,0,2015-10-11 16:43:58,2015-10-11 16:43:58
10991,KLMusUa0vSI,12574,9,1,0,0,2015-10-11 16:43:59,2015-10-11 16:43:59
10992,mFmNMoSvdWE,52757,287,20,0,8,2015-10-11 16:43:59,2015-10-11 16:43:59
10993,RX1yC_GKr3g,2107,38,9,0,41,2015-10-11 16:44:00,2015-10-11 16:44:00
10994,DXU7_cwavzg,19639,2,1,0,0,2015-10-11 16:44:00,2015-10-11 16:44:00
10995,10IVR9Z_9W0,22038,3,1,0,0,2015-10-11 16:44:00,2015-10-11 16:44:00
10996,wbV_-CC3QW0,4482,5,2,0,0,2015-10-11 16:44:01,2015-10-11 16:44:01
10997,Awz7YpMpO_k,10880,9,1,0,0,2015-10-11 16:44:01,2015-10-11 16:44:01
10998,KmtDLa03DpM,10883,5,1,0,0,2015-10-11 16:44:02,2015-10-11 16:44:02
10999,OMiYdGVONaI,6014,5,1,0,0,2015-10-11 16:44:02,2015-10-11 16:44:02
11000,0gR7iBZhbLE,19925,10,2,0,0,2015-10-11 16:44:02,2015-10-11 16:44:02
11001,0PFJ5MpcQoE,6135,1,2,0,0,2015-10-11 16:44:03,2015-10-11 16:44:03
11002,1tGqCd795V0,2724,47,7,0,0,2015-10-11 16:44:03,2015-10-11 16:44:03
11003,U5IC1QspAf4,7732,5,2,0,0,2015-10-11 16:44:03,2015-10-11 16:44:03
11004,B5Yc78ieF60,17686,12,2,0,0,2015-10-11 16:44:04,2015-10-11 16:44:04
11005,QnZFQiDR4hQ,14948,10,6,0,0,2015-10-11 16:44:04,2015-10-11 16:44:04
11006,8SAeKk1QjtE,18603,127,48,0,3,2015-10-11 16:44:05,2015-10-11 16:44:05
11007,UedLvingxAI,992,36,6,0,0,2015-10-11 16:44:05,2015-10-11 16:44:05
11008,PhSX_GwGP4s,3198,11,1,0,2,2015-10-11 16:44:05,2015-10-11 16:44:05
11009,kyrKXACpUFg,934,5,0,0,1,2015-10-11 16:44:06,2015-10-11 16:44:06
11010,UYFWKTTaiUQ,1171,22,9,0,2,2015-10-11 16:44:06,2015-10-11 16:44:06
11011,nWRBC42YGG4,523,30,5,0,4,2015-10-11 16:44:06,2015-10-11 16:44:06
11012,fxDAyUiXphg,1325749,5011,1014,0,16,2015-10-11 16:44:07,2015-10-11 16:44:07
11013,C7AD498rpwg,1000,15,25,0,0,2015-10-11 16:44:07,2015-10-11 16:44:07
11014,e01BouCnTV0,1603,23,1,0,0,2015-10-11 16:44:08,2015-10-11 16:44:08
11015,8OApkzGvHp4,533,15,0,0,0,2015-10-11 16:44:08,2015-10-11 16:44:08
11016,jSc4wawRCec,1414,11,0,0,10,2015-10-11 16:44:08,2015-10-11 16:44:08
11017,DfADS6fhOeQ,23407,144,27,0,0,2015-10-11 16:44:09,2015-10-11 16:44:09
11018,jxmvRMJCYXE,1998,15,6,0,10,2015-10-11 16:44:09,2015-10-11 16:44:09
11019,ASW-9T_Rwwo,779,14,0,0,0,2015-10-11 16:44:10,2015-10-11 16:44:10
11020,KacbQRyI6ro,2087,49,29,0,23,2015-10-11 16:44:11,2015-10-11 16:44:11
11021,atHZClboce8,120,7,2,0,0,2015-10-11 16:44:11,2015-10-11 16:44:11
11022,8mFKAzjanWk,14854,7,0,0,4,2015-10-11 16:44:12,2015-10-11 16:44:12
11023,LWliykmscfo,167,15,1,0,0,2015-10-11 16:44:12,2015-10-11 16:44:12
11024,y0nNqB1VW_o,1258,31,9,0,0,2015-10-11 16:44:12,2015-10-11 16:44:12
11025,Z3lWiD7rItI,364,7,0,0,1,2015-10-11 16:44:13,2015-10-11 16:44:13
11026,CY-CZ7-cT4o,554,17,4,0,1,2015-10-11 16:44:13,2015-10-11 16:44:13
11027,WQKpei54FO0,558,13,7,0,3,2015-10-11 16:44:14,2015-10-11 16:44:14
11028,lumhQp8br2g,445,20,8,0,0,2015-10-11 16:44:14,2015-10-11 16:44:14
11029,gmYqWwS10Oo,7106,20,4,0,10,2015-10-11 16:44:14,2015-10-11 16:44:14
11030,b2kP5bVDie0,29866,17,0,0,0,2015-10-11 16:44:15,2015-10-11 16:44:15
11031,9byIicXWZhw,73592,260,245,0,2,2015-10-11 16:44:15,2015-10-11 16:44:15
11032,6JF3fYi8JzM,692,10,2,0,2,2015-10-11 16:44:16,2015-10-11 16:44:16
11033,BMmsiSSm9Fw,413,3,1,0,2,2015-10-11 16:44:16,2015-10-11 16:44:16
11034,PwsB16eGBXU,527,14,2,0,1,2015-10-11 16:44:16,2015-10-11 16:44:16
11035,gIspcjpT4Vs,2498,18,4,0,2,2015-10-11 16:44:17,2015-10-11 16:44:17
11036,vvvSynDc4gA,13914,63,15,0,2,2015-10-11 16:44:17,2015-10-11 16:44:17
11037,9YLEaGuCjIo,1541,10,2,0,0,2015-10-11 16:44:18,2015-10-11 16:44:18
11038,5CQlL1vDkT0,25028,7,1,0,3,2015-10-11 16:44:18,2015-10-11 16:44:18
11039,y73fwwpnm1w,55010,190,382,0,1,2015-10-11 16:44:19,2015-10-11 16:44:19
11040,KvwtRfaSosk,59,0,0,0,0,2015-10-11 16:44:19,2015-10-11 16:44:19
11041,yNWBumTTjFw,373,9,1,0,3,2015-10-11 16:44:19,2015-10-11 16:44:19
11042,Gn0WCnjv0qw,477,6,0,0,2,2015-10-11 16:44:20,2015-10-11 16:44:20
11043,szXt8pOAZFk,2012,8,2,0,8,2015-10-11 16:44:20,2015-10-11 16:44:20
11044,gua0pVYIuCU,19272,286,189,0,3,2015-10-11 16:44:21,2015-10-11 16:44:21
11045,AQdDpJ5nFQo,8202,1,1,0,0,2015-10-11 16:44:21,2015-10-11 16:44:21
11046,JWr00QJ44kY,1060,18,14,0,22,2015-10-11 16:44:21,2015-10-11 16:44:21
11047,dDcQ0cERYtI,3763,67,6,0,9,2015-10-11 16:44:22,2015-10-11 16:44:22
11048,64JEiW47lhM,218,2,1,0,0,2015-10-11 16:44:22,2015-10-11 16:44:22
11049,PWs8uqlTQEs,177,8,1,0,0,2015-10-11 16:44:22,2015-10-11 16:44:22
11050,0bPuciRw04U,9297,1,1,0,0,2015-10-11 16:44:23,2015-10-11 16:44:23
11051,JEV0qzUTGhY,16343,2,1,0,0,2015-10-11 16:44:23,2015-10-11 16:44:23
11052,fq2IUdghk5I,533,17,0,0,0,2015-10-11 16:44:23,2015-10-11 16:44:23
11053,-JvS1ECwhRw,1072,9,2,0,5,2015-10-11 16:44:24,2015-10-11 16:44:24
11054,Eda6uG7eGiA,2889,27,10,0,13,2015-10-11 16:44:25,2015-10-11 16:44:25
11055,Wc8a7L0lS58,49389,7,2,0,1,2015-10-11 16:44:26,2015-10-11 16:44:26
11056,6FSJsrAoARU,3217,15,0,0,11,2015-10-11 16:44:26,2015-10-11 16:44:26
11057,5EzDR1YUs7Q,12555,6,1,0,0,2015-10-11 16:44:27,2015-10-11 16:44:27
11058,2j0OrecMt9E,8863,1,2,0,0,2015-10-11 16:44:27,2015-10-11 16:44:27
11059,UG2SggpdNCM,1981,26,18,0,6,2015-10-11 16:44:27,2015-10-11 16:44:27
11060,LY-mAkZXzUc,1973,42,15,0,16,2015-10-11 16:44:28,2015-10-11 16:44:28
11061,8SU9B6f1OrY,10358,4,2,0,0,2015-10-11 16:44:28,2015-10-11 16:44:28
11062,zs-sIOe0X44,13180,0,1,0,0,2015-10-11 16:44:29,2015-10-11 16:44:29
11063,GVE6yOmc-Ws,1113,42,4,0,7,2015-10-11 16:44:29,2015-10-11 16:44:29
11064,jBg6hU5zXDA,15314,68,98,0,51,2015-10-11 16:44:29,2015-10-11 16:44:29
11065,1HUSKGz9CHc,25883,3,0,0,0,2015-10-11 16:44:30,2015-10-11 16:44:30
11066,kPSBI6P21jk,24577,8,19,0,4,2015-10-11 16:44:30,2015-10-11 16:44:30
11067,-iwZOG-0UwI,5692,14,6,0,12,2015-10-11 16:44:30,2015-10-11 16:44:30
11068,o4mK8JcuY7Y,1087,5,1,0,0,2015-10-11 16:44:31,2015-10-11 16:44:31
11069,nQOSawwLPAc,1841,36,22,0,26,2015-10-11 16:44:31,2015-10-11 16:44:31
11070,ZqNVEhr_MbY,519,3,2,0,1,2015-10-11 16:44:32,2015-10-11 16:44:32
11071,n3MS_hQw8EE,661,19,19,0,15,2015-10-11 16:44:32,2015-10-11 16:44:32
11072,yj2RzM9OUSE,1092,7,0,0,1,2015-10-11 16:44:32,2015-10-11 16:44:32
11073,z9-5Yq-0ri4,374,23,16,0,6,2015-10-11 16:44:33,2015-10-11 16:44:33
11074,QF1u0UClyAs,407,24,9,0,14,2015-10-11 16:44:33,2015-10-11 16:44:33
11075,oWxlsaOYg5A,1235,36,337,0,170,2015-10-11 16:44:33,2015-10-11 16:44:33
11076,djyqa1KbrLY,654,7,0,0,2,2015-10-11 16:44:34,2015-10-11 16:44:34
11077,rx8us9M7nRc,938,27,24,0,14,2015-10-11 16:44:34,2015-10-11 16:44:34
11078,hkG3J7Wp0Qs,75634,216,1106,0,324,2015-10-11 16:44:35,2015-10-11 16:44:35
11079,VLJuU4nsGx8,1821,47,36,0,44,2015-10-11 16:44:35,2015-10-11 16:44:35
11080,6qPxusTvZkI,4075,45,105,0,26,2015-10-11 16:44:35,2015-10-11 16:44:35
11081,IgKWPcpwFDs,903440,2314,6416,0,2989,2015-10-11 16:44:36,2015-10-11 16:44:36
11082,yiZzKYNEQa0,3040,37,40,0,13,2015-10-11 16:44:36,2015-10-11 16:44:36
11083,34B2lDd33n4,356,4,0,0,3,2015-10-11 16:44:36,2015-10-11 16:44:36
11084,D-nfueovttc,63685,246,383,0,296,2015-10-11 16:44:37,2015-10-11 16:44:37
11085,4Ef1un_6veo,1254,22,26,0,7,2015-10-11 16:44:37,2015-10-11 16:44:37
11086,7dGrGSeS7p8,1506,18,24,0,3,2015-10-11 16:44:38,2015-10-11 16:44:38
11087,T63AlJaU-fU,746,20,7,0,0,2015-10-11 16:44:38,2015-10-11 16:44:38
11088,YRNetIJNwFs,1453,19,32,0,9,2015-10-11 16:44:38,2015-10-11 16:44:38
11089,weRVUbu589M,969,16,5,0,2,2015-10-11 16:44:39,2015-10-11 16:44:39
11090,cbSdfLD7gH8,8012,49,187,0,102,2015-10-11 16:44:39,2015-10-11 16:44:39
11091,_reGnoQ2CKI,347,2,0,0,0,2015-10-11 16:44:39,2015-10-11 16:44:39
11092,uy7OepQyP24,1018,12,10,0,3,2015-10-11 16:44:40,2015-10-11 16:44:40
11093,dMJ9i2iNXEo,6409,10,1,0,12,2015-10-11 16:44:40,2015-10-11 16:44:40
11094,PPYma0Udue4,1070,20,4,0,5,2015-10-11 16:44:41,2015-10-11 16:44:41
11095,MVSAqV63CYk,585,16,13,0,13,2015-10-11 16:44:41,2015-10-11 16:44:41
11096,_BoOKqj4O7Y,609,17,5,0,3,2015-10-11 16:44:41,2015-10-11 16:44:41
11097,M7DcYGV5pxc,3225,22,11,0,7,2015-10-11 16:44:42,2015-10-11 16:44:42
11098,R38d7jO35gg,1071,29,9,0,11,2015-10-11 16:44:42,2015-10-11 16:44:42
11099,06fYGmMmsG4,1282,27,14,0,8,2015-10-11 16:44:42,2015-10-11 16:44:42
11100,PpR6K0rB1Ek,1578,18,12,0,13,2015-10-11 16:44:43,2015-10-11 16:44:43
11101,s6uoEzYjZro,1998,23,1,0,7,2015-10-11 16:44:43,2015-10-11 16:44:43
11102,10bCnKeDmqU,55742,184,404,0,98,2015-10-11 16:44:43,2015-10-11 16:44:43
11103,OA63k6f8AYM,1612,26,12,0,4,2015-10-11 16:44:44,2015-10-11 16:44:44
11104,f1rpUMKjeFs,777,18,6,0,0,2015-10-11 16:44:44,2015-10-11 16:44:44
11105,ML5rgemKMHY,936,31,14,0,9,2015-10-11 16:44:44,2015-10-11 16:44:44
11106,jKD-FJ-pMPI,994,22,4,0,2,2015-10-11 16:44:45,2015-10-11 16:44:45
11107,islGaBm2D0w,1105,27,17,0,36,2015-10-11 16:44:45,2015-10-11 16:44:45
11108,8-JrASsvgBw,840,19,2,0,11,2015-10-11 16:44:46,2015-10-11 16:44:46
11109,qwb_McI74rY,29947,117,370,0,137,2015-10-11 16:44:46,2015-10-11 16:44:46
11110,7KgAg0F_zmw,1712,35,9,0,4,2015-10-11 16:44:46,2015-10-11 16:44:46
11111,8voDrcUb0n8,549,5,1,0,0,2015-10-11 16:44:47,2015-10-11 16:44:47
11112,GHmq4585FII,1823,16,7,0,11,2015-10-11 16:44:47,2015-10-11 16:44:47
11113,JFexjqB1I5U,1651,23,5,0,13,2015-10-11 16:44:47,2015-10-11 16:44:47
11114,9p0ayzXkWCM,1522,16,5,0,2,2015-10-11 16:44:48,2015-10-11 16:44:48
11115,Y1EWGMWMVlQ,1172,16,5,0,3,2015-10-11 16:44:48,2015-10-11 16:44:48
11116,H0d-t-dTtkA,1928,25,9,0,13,2015-10-11 16:44:49,2015-10-11 16:44:49
11117,o7ugXx5JQqY,1729,15,4,0,2,2015-10-11 16:44:49,2015-10-11 16:44:49
11118,odaIBPosa2E,1059,15,1,0,3,2015-10-11 16:44:49,2015-10-11 16:44:49
11119,gXqubVWmKe0,1106,42,2,0,7,2015-10-11 16:44:50,2015-10-11 16:44:50
11120,2A9wSrE9vBs,6230,19,1,0,3,2015-10-11 16:44:50,2015-10-11 16:44:50
11121,KWB3ZukKuJw,1578,28,5,0,1,2015-10-11 16:44:51,2015-10-11 16:44:51
11122,cPE8X-eef70,1333,25,5,0,7,2015-10-11 16:44:52,2015-10-11 16:44:52
11123,99cI0qBr738,1453,21,7,0,2,2015-10-11 16:44:52,2015-10-11 16:44:52
11124,3E4cJevGAg0,1195,24,6,0,1,2015-10-11 16:44:53,2015-10-11 16:44:53
11125,Xm6ImmfChLM,5069,17,0,0,1,2015-10-11 16:44:53,2015-10-11 16:44:53
11126,p6960afVSTc,1755,26,2,0,5,2015-10-11 16:44:53,2015-10-11 16:44:53
11127,wnfQzNqE1r8,3487,37,6,0,1,2015-10-11 16:44:54,2015-10-11 16:44:54
11128,iwW3Ak_cUEE,11390,91,37,0,33,2015-10-11 16:44:54,2015-10-11 16:44:54
11129,ul0OBXCgwds,5578,43,51,0,15,2015-10-11 16:44:54,2015-10-11 16:44:54
11130,Vet1HHyYtZQ,61178,157,365,0,124,2015-10-11 16:44:55,2015-10-11 16:44:55
11131,YQt_E4acnWo,124860,368,390,0,253,2015-10-11 16:44:55,2015-10-11 16:44:55
11132,YRAhCmGNodk,1476,2,2,0,3,2015-10-11 16:44:55,2015-10-11 16:44:55
11133,sI_dJVpelg0,362,5,2,0,0,2015-10-11 16:44:56,2015-10-11 16:44:56
11134,RH8p5RKLcck,1442,12,1,0,3,2015-10-11 16:44:56,2015-10-11 16:44:56
11135,AyI9DzLprfM,821,20,13,0,7,2015-10-11 16:44:56,2015-10-11 16:44:56
11136,KtrOrePOZmY,1375,22,18,0,6,2015-10-11 16:44:57,2015-10-11 16:44:57
11137,d2-qPUzKxN0,739,8,1,0,1,2015-10-11 16:44:57,2015-10-11 16:44:57
11138,ZX65QtuNJZU,314,11,1,0,0,2015-10-11 16:44:58,2015-10-11 16:44:58
11139,n82lFFZRXhU,343,16,2,0,8,2015-10-11 16:44:58,2015-10-11 16:44:58
11140,B9Sh5BS8_lA,388,11,0,0,0,2015-10-11 16:44:58,2015-10-11 16:44:58
11141,6j7sN7OUN38,3896,33,39,0,6,2015-10-11 16:44:59,2015-10-11 16:44:59
11142,hkt-8xXZTh0,16302,41,7,0,71,2015-10-11 16:44:59,2015-10-11 16:44:59
11143,j76Tec0mkSo,651,41,1,0,0,2015-10-11 16:44:59,2015-10-11 16:44:59
11144,cz4kDJz_az0,5045,34,20,0,6,2015-10-11 16:45:00,2015-10-11 16:45:00
11145,R7qCMhqg6t4,22,0,0,0,0,2015-10-11 16:45:00,2015-10-11 16:45:00
11146,mWrf7NlS0VM,22088,68,11,0,86,2015-10-11 16:45:00,2015-10-11 16:45:00
11147,Ki8M5jmuIx4,2251,0,0,0,0,2015-10-11 16:45:01,2015-10-11 16:45:01
11148,He9JdfOcDDU,6698,37,12,0,55,2015-10-11 16:45:01,2015-10-11 16:45:01
11149,wFtwmypvtoM,88,2,0,0,0,2015-10-11 16:45:02,2015-10-11 16:45:02
11150,9qeJr8LKHRA,892,23,3,0,5,2015-10-11 16:45:02,2015-10-11 16:45:02
11151,paRj8inSoe4,44,0,0,0,0,2015-10-11 16:45:02,2015-10-11 16:45:02
11152,IdQNlDbeURg,1900,19,7,0,4,2015-10-11 16:45:03,2015-10-11 16:45:03
11153,IKtKxzlA4h8,325,0,0,0,0,2015-10-11 16:45:03,2015-10-11 16:45:03
11154,bG7xXDrGR7M,62,0,0,0,0,2015-10-11 16:45:03,2015-10-11 16:45:03
11155,Q5Er4byiuCk,54,1,0,0,0,2015-10-11 16:45:04,2015-10-11 16:45:04
11156,GJ2mhLTKuZU,318,21,0,0,0,2015-10-11 16:45:04,2015-10-11 16:45:04
11157,fA_gpDYDjPU,384,16,4,0,0,2015-10-11 16:45:04,2015-10-11 16:45:04
11158,OoWgkBfeMug,265,12,2,0,0,2015-10-11 16:45:05,2015-10-11 16:45:05
11159,JhWPYc21Hs8,391,13,2,0,1,2015-10-11 16:45:05,2015-10-11 16:45:05
11160,wfOEqhOUCxo,936,27,2,0,0,2015-10-11 16:45:05,2015-10-11 16:45:05
11161,BUVI6kol5f0,1189,17,2,0,3,2015-10-11 16:45:06,2015-10-11 16:45:06
11162,nHImYNJLDNU,3237,32,6,0,4,2015-10-11 16:45:06,2015-10-11 16:45:06
11163,BjuA9KQ7JXg,60369,232,97,0,9,2015-10-11 16:45:07,2015-10-11 16:45:07
11164,gvyoFSFB94s,37975,84,25,0,9,2015-10-11 16:45:07,2015-10-11 16:45:07
11165,GwPAy9Sprnk,2721,30,3,0,7,2015-10-11 16:45:07,2015-10-11 16:45:07
11166,ph3jyMfT_Zs,40705,67,25,0,3,2015-10-11 16:45:08,2015-10-11 16:45:08
11167,C43jrjqJvsk,1868,20,0,0,4,2015-10-11 16:45:08,2015-10-11 16:45:08
11168,sTePNYR7XNY,808,21,2,0,3,2015-10-11 16:45:09,2015-10-11 16:45:09
11169,FzNyFt_PBD0,20012,101,43,0,6,2015-10-11 16:45:09,2015-10-11 16:45:09
11170,HKkj5nmTSNg,684,22,2,0,4,2015-10-11 16:45:09,2015-10-11 16:45:09
11171,v0LTRFIZ9CA,475,3,0,0,0,2015-10-11 16:45:10,2015-10-11 16:45:10
11172,4kGXS-FsjtA,730,6,0,0,0,2015-10-11 16:45:10,2015-10-11 16:45:10
11173,ZlWcvpdNw68,390,4,1,0,0,2015-10-11 16:45:10,2015-10-11 16:45:10
11174,Z3pxrrtGKU0,555,7,0,0,0,2015-10-11 16:45:11,2015-10-11 16:45:11
11175,LgILMpvcpB4,894,8,1,0,0,2015-10-11 16:45:11,2015-10-11 16:45:11
11176,M583sJKFFh8,15896,67,26,0,32,2015-10-11 16:45:11,2015-10-11 16:45:11
11177,VnAxHy-HiVU,20098,57,20,0,7,2015-10-11 16:45:12,2015-10-11 16:45:12
11178,IxbtpRhdwjs,11992,32,11,0,2,2015-10-11 16:45:12,2015-10-11 16:45:12
11179,nx3Wmc2AsXw,2699,11,2,0,7,2015-10-11 16:45:13,2015-10-11 16:45:13
11180,rv6iuR04-ZE,1756,11,5,0,3,2015-10-11 16:45:13,2015-10-11 16:45:13
11181,mbXHg7_Zqjc,322477,1131,35,0,369,2015-10-11 16:45:13,2015-10-11 16:45:13
11182,yqJFhLC0c9w,2573,27,1,0,7,2015-10-11 16:45:14,2015-10-11 16:45:14
11183,MsNEEEC0oec,1569,4,2,0,0,2015-10-11 16:45:14,2015-10-11 16:45:14
11184,J4bkaMw3rmw,4087,10,0,0,0,2015-10-11 16:45:14,2015-10-11 16:45:14
11185,MSp3Hyhzylo,866,10,1,0,4,2015-10-11 16:45:15,2015-10-11 16:45:15
11186,dGPQX4i_Zjw,1163,10,2,0,1,2015-10-11 16:45:15,2015-10-11 16:45:15
11187,jQs6t82nzkQ,8226,71,14,0,33,2015-10-11 16:45:16,2015-10-11 16:45:16
11188,DkGjdCi5tWU,2521,4,0,0,0,2015-10-11 16:45:16,2015-10-11 16:45:16
11189,GmOgykwQQog,547,15,1,0,4,2015-10-11 16:45:16,2015-10-11 16:45:16
11190,baN6XGryLFI,1232,0,0,0,3,2015-10-11 16:45:17,2015-10-11 16:45:17
11191,iYTA6RofOfM,240,0,0,0,0,2015-10-11 16:45:17,2015-10-11 16:45:17
11192,utbQST5uTTk,991,1,0,0,1,2015-10-11 16:45:18,2015-10-11 16:45:18
11193,-kLA_RYoGrs,615,0,0,0,0,2015-10-11 16:45:18,2015-10-11 16:45:18
11194,0FTdMAzkngg,459,0,0,0,0,2015-10-11 16:45:18,2015-10-11 16:45:18
11195,XUPj4bHzePQ,403,1,0,0,0,2015-10-11 16:45:19,2015-10-11 16:45:19
11196,LdBx58vm6hA,2357,48,5,0,4,2015-10-11 16:45:19,2015-10-11 16:45:19
11197,FNp1D33Xl00,282,0,0,0,0,2015-10-11 16:45:19,2015-10-11 16:45:19
11198,dfvyY7fJ61E,1574,38,6,0,3,2015-10-11 16:45:20,2015-10-11 16:45:20
11199,DdAyTEsZ7T4,331,0,0,0,0,2015-10-11 16:45:20,2015-10-11 16:45:20
11200,FAxNK39h974,596,0,0,0,0,2015-10-11 16:45:20,2015-10-11 16:45:20
11201,KfkRtTs4olI,209,0,0,0,0,2015-10-11 16:45:21,2015-10-11 16:45:21
